,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Prices,Area,toFace,type,certificate,width,length,floors,Latitude,Longitude,Street,Ward,District,distance_to_beach,distance_to_center,distance_to_airport
7933,7933,7933,7933,7933,7934,6.495,93.0,Không,Nhà mặt tiền,Không có,5.0,18.5,3,16.0768743,108.1613001, Trần Quý Khoách,Hòa Minh,liên chiểu,9.3230983465541,5.713151408100895,4.93166523441203
7934,7934,7934,7934,7934,7935,8.3,90.0,Không,Nhà mặt tiền,Không có,5.0,19.0,3,16.0389363,108.2382735, Mỹ An,Mỹ An,ngũ hành sơn,3.0386919086640685,3.658345633368719,4.3140932215585295
7935,7935,7935,7935,7935,7936,11.5,115.0,Không,Nhà mặt tiền,Không có,10.723805294763608,10.723805294763608,3,16.0643586,108.2305958, Cao Bá Quát,An Hải Tây,sơn trà,1.8149055179406224,2.093545442954892,3.091319570470868
7936,7936,7936,7936,7936,7937,6.795,95.0,Không,Nhà mặt tiền,Không có,5.0,19.0,3,16.031138,108.2265492, Nguyễn Xuân Nhĩ,Hòa Cường Nam,hải châu,4.35886489213806,3.5370342484187405,3.8549712722077936
7937,7937,7937,7937,7937,7938,7.195,55.0,Không,Nhà mặt tiền,Không có,4.5,12.22222222222222,4,16.0660045,108.2146665, Nguyễn Hoàng,Hải Châu II,hải châu,3.5205314637386107,0.7725095334843736,1.6107506734934671
7938,7938,7938,7938,7938,7939,5.4,75.0,Không,Nhà mặt tiền,Không có,5.0,15.0,3,16.0721666,108.1641259, Phú Xuân,Hòa Minh,liên chiểu,8.962295987938267,5.2689847512182615,4.443161493388396
7939,7939,7939,7939,7939,7940,10.8,11.0,Không,Nhà mặt tiền,Không có,5.0,22.5,4,16.0721666,108.1641259, Phú Xuân,Hòa Minh,liên chiểu,8.962295987938267,5.2689847512182615,4.443161493388396
7940,7940,7940,7940,7940,7941,5.8,100.0,Không,Nhà mặt tiền,Không có,5.0,20.0,2,16.0720812,108.1687179, Nguyễn Xí,Hòa Minh,liên chiểu,8.472172912705219,4.793899280258693,3.987430701583933
7941,7941,7941,7941,7941,7942,5.2,68.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,16.0,3,16.0847233,108.218809, Hàn Mạc Tử,Thuận Phước,hải châu,3.777872873953618,2.8769424149877687,3.499747844035288
7942,7942,7942,7942,7942,7943,5.2,7.0,Không,Nhà mặt tiền,Không có,4.5,16.0,3,16.0773657,108.1605649, Hoà Minh 21,Hòa Minh,liên chiểu,9.408782596568516,5.805490670405519,5.026264675348084
7943,7943,7943,7943,7943,7944,12.48,81.0,Không,Nhà mặt tiền,Không có,5.0,16.2,3,16.071199,108.1942499, Trần Cao Vân,Xuân Hà,thanh khê,5.745435558074659,2.256507318189041,1.7901503075441918
7944,7944,7944,7944,7944,7945,23.45,50.0,Không,Nhà mặt tiền,Không có,10.0,25.0,3,16.0295883,108.2417432, Bùi Tá Hán,Khuê Mỹ,ngũ hành sơn,3.955564522746736,4.631837419134414,5.180243697188388
7945,7945,7945,7945,7945,7946,15.8,1.0,Không,Nhà mặt tiền,Không có,6.5,20.0,7,16.0389363,108.2382735, Mỹ An,Mỹ An,ngũ hành sơn,3.0386919086640685,3.658345633368719,4.3140932215585295
7946,7946,7946,7946,7946,7947,4.75,1.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,25.0,3,16.0502745,108.1749775, Ngô Thế Lân,Hòa An,cẩm lệ,7.932020836582761,4.058560667666041,3.060759275563497
7947,7947,7947,7947,7947,7948,4.55,73.0,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,8.54400374531753,8.54400374531753,3,16.0385993,108.2163226, Bình An 7,Hòa Cường Bắc,hải châu,4.430477246808124,2.3844057784968635,2.5259648623036592
7948,7948,7948,7948,7948,7949,29.9,151.0,Không,Nhà mặt tiền,Không có,12.288205727444508,12.288205727444508,2,16.0397362,108.219754, Núi Thành,Hòa Cường,hải châu,4.07355919466838,2.37008851645957,2.661952843685695
7949,7949,7949,7949,7949,7950,9.6,170.0,Không,Nhà mặt tiền,Không có,5.7,30.0,5,16.021945,108.2518963, K20,Khuê Mỹ,ngũ hành sơn,4.77499564283181,5.998354100113547,6.556728510348353
7950,7950,7950,7950,7950,7951,4.5,90.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,9.486832980505138,9.486832980505138,3,16.071571,108.2093029, Hải Phòng,Chính Gián,thanh khê,4.158460823571589,1.3409808363383553,1.7399107862228058
7951,7951,7951,7951,7951,7952,15.0,106.0,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,6.15,17.0,3,16.0397362,108.219754, Núi Thành,Hòa Cường Bắc,hải châu,4.07355919466838,2.37008851645957,2.661952843685695
7952,7952,7952,7952,7952,7953,6.8,81.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,18.0,3,16.0379106,108.2149809, Nguyễn Phẩm,Hòa Cường Bắc,hải châu,4.588953251242313,2.433784662982104,2.510240200227813
7953,7953,7953,7953,7953,7954,5.2,125.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,25.0,2,16.0235098,108.2091241, Nguyễn Trung Ngạn,Khuê Trung,cẩm lệ,6.15431139396836,4.010049247754484,3.793547634955902
7954,7954,7954,7954,7954,7955,12.0,95.0,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,19.0,4,16.0454541,108.2183326, Tiểu La,Hòa Cường Bắc,hải châu,3.7946500027329617,1.727962675696051,2.122527554680222
7955,7955,7955,7955,7955,7956,4.3,64.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,16.0,1,16.0344182,108.2190312, Tiên Sơn 2,Hòa Cường Nam,hải châu,4.547815138099783,2.90362327111286,3.071204015928912
7956,7956,7956,7956,7956,7957,11.0,11.0,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,22.0,4,16.0327176,108.2293459, Nguyễn Lộ Trạch,Hòa Cường Nam,hải châu,4.058209094802376,3.532976894134707,3.937227333857682
7957,7957,7957,7957,7957,7958,8.5,103.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.5,3,16.0385745,108.2095787, Thân Cảnh Phúc,Hòa Cường Bắc,hải châu,4.998846779112979,2.344360963098496,2.191639633874809
7958,7958,7958,7958,7958,7959,4.7,56.0,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,14.0,3,16.0883921,108.2162174, Huỳnh Lý,Thuận Phước,hải châu,4.242781813595658,3.216318260091544,3.742119153958609
7959,7959,7959,7959,7959,7960,6.0,10.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,6.0,17.0,2,16.0203761,108.204959, Trần Huy Liệu,Khuê Trung,cẩm lệ,6.710885434355904,4.406181976639599,4.084206801768412
7960,7960,7960,7960,7960,7961,5.2,58.0,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,15.0,2,16.0892153,108.218426, Nguyễn Đức Cảnh,Thuận Phước,hải châu,4.117622239100759,3.349533934441223,3.9219129367218986
7961,7961,7961,7961,7961,7962,5.9,76.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,15.0,2,16.0339912,108.2150624, Dương Bá Trạc,Hòa Cường Nam,hải châu,4.87605248526501,2.8646116816245417,2.892363250255785
7962,7962,7962,7962,7962,7963,18.0,90.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,18.0,2,16.0484004,108.2475511, An Thượng 2,Mỹ An,ngũ hành sơn,1.8247465342723463,4.039669643640456,4.901147063214384
7963,7963,7963,7963,7963,7964,7.5,100.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,22.0,3,16.0785792,108.1608542, Hồ Tùng Mậu,Hòa Minh,liên chiểu,9.39884321511939,5.823249419566241,5.059854558965857
7964,7964,7964,7964,7964,7965,8.3,105.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,7.13,16.0,3,16.0846923,108.2154509, Mai Am,Thuận Phước,hải châu,4.073824379674623,2.7992505407396404,3.3339469470636365
7965,7965,7965,7965,7965,7966,12.0,110.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,10.0,11.0,2,16.0834758,108.2142269, Thanh Thủy,Thanh Bình,hải châu,4.115937120556901,2.6492828482404294,3.158100301174514
7966,7966,7966,7966,7966,7967,17.5,109.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,6.15,17.0,4,16.0661366,108.2194208, Trần Bình Trọng,Hải Châu I,hải châu,3.012821542128508,1.0979898265284491,2.046576642618357
7967,7967,7967,7967,7967,7968,12.2,123.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.2,21.0,2,16.0787595,108.2304169, Nguyễn Thế Lộc,An Hải Bắc,sơn trà,2.390714657024506,2.915481001266804,3.807855156537988
7968,7968,7968,7968,7968,7969,4.4,85.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,17.0,2,16.0547602,108.1898603, Trần Can,Hòa Khê,thanh khê,6.273753610930653,2.393074722303054,1.3969229380331412
7969,7969,7969,7969,7969,7970,14.5,84.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,19.0,3,16.0595122,108.218772, Phan Chu Trinh,Phước Ninh,hải châu,3.1361190794808373,0.7631526947159141,1.7420667695190786
7970,7970,7970,7970,7970,7971,15.5,71.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,4.2,17.0,3,16.0397362,108.219754, Núi Thành,Hòa Cường Bắc,hải châu,4.07355919466838,2.37008851645957,2.661952843685695
7971,7971,7971,7971,7971,7972,24.0,188.0,Không,Nhà mặt tiền,Không có,10.0,19.0,3,16.0314545,108.2110096, Xô Viết Nghệ Tĩnh,Khuê Trung,cẩm lệ,5.383102887680299,3.1225692664480262,2.9874637688352306
7972,7972,7972,7972,7972,7973,4.7,70.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,18.0,3,16.0396364,108.1823111, Tôn Đản,Hòa Phát,cẩm lệ,7.519423617351306,3.842319294702445,2.920448375269768
7973,7973,7973,7973,7973,7974,3.55,100.0,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,2,15.9832527,108.2096503, Nhân Hòa 2,Hòa Xuân,cẩm lệ,9.902640039014438,8.458473627481265,8.218919493026371
7974,7974,7974,7974,7974,7975,14.2,1.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.9,4,16.0564671,108.2069692, Nguyễn Tri Phương,Thạc Gián,thanh khê,4.440998607727465,0.6125855706854985,0.4679490658522472
7975,7975,7975,7975,7975,7976,4.999,100.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,22.22222222222222,2,16.0435195,108.2374131, An Dương Vương,Mỹ An,ngũ hành sơn,2.6016998195603445,3.285945807855332,4.015363875524866
7976,7976,7976,7976,7976,7977,12.3,175.0,Tây Nam,Nhà mặt tiền,Không có,5.0,35.0,2,16.0608258,108.1610384, Tôn Đức Thắng,Hòa Khánh Nam,liên chiểu,9.267589447714563,5.416185813557733,4.4720719813394
7977,7977,7977,7977,7977,7978,5.9,91.0,Bắc,Nhà trong hẻm,Không có,5.0,15.03,3,16.0640847,108.2154849, Ông Ích Khiêm,Hải Châu II,hải châu,3.4319769943146574,0.638925810548818,1.568148765452585
7978,7978,7978,7978,7978,7979,10.9,83.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,16.0,3,16.0613126,108.1905719, Hà Huy Tập,Hòa Khê,thanh khê,6.109392732361489,2.2618638249502485,1.3710939417820018
7979,7979,7979,7979,7979,7980,7.5,43.0,Đông Bắc,Nhà mặt tiền,Không có,4.07,10.76,2,16.0829842,108.222509, 3/2,Thuận Phước,hải châu,3.34466104852696,2.830282420146071,3.5550154060462016
7980,7980,7980,7980,7980,7981,20.0,90.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,18.0,5,16.0484004,108.2475511, An Thượng 2,Mỹ An,ngũ hành sơn,1.8247465342723463,4.039669643640456,4.901147063214384
7981,7981,7981,7981,7981,7982,8.2,79.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,17.5,3,16.0690147,108.2352154, Phan Bôi,An Hải Bắc,sơn trà,1.396340248281008,2.726304523192471,3.719501358177628
7982,7982,7982,7982,7982,7983,3.5,125.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,25.0,1,16.047518,108.1762504, Nguyễn Công Hoan,Hòa An,cẩm lệ,7.867698438973799,4.01857687235932,3.02350169997281
7983,7983,7983,7983,7983,7984,7.5,98.0,Không,Nhà mặt tiền,Không có,5.0,19.5,3,16.0340279,108.2086379, Phạm Phú Tiết,Khuê Trung,cẩm lệ,5.3852071799055325,2.855217323985112,2.6445224011386603
7984,7984,7984,7984,7984,7985,8.0,75.0,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,15.0,5,16.0649009,108.1953397, Bế Văn Đàn,Chính Gián,thanh khê,5.586344220176217,1.8380134849799457,1.156445998542045
7985,7985,7985,7985,7985,7986,7.0,60.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,14.0,3,16.0512309,108.2443867, An Thượng 38,Mỹ An,ngũ hành sơn,1.548929419426012,3.6260687754731418,4.5132904749324485
7986,7986,7986,7986,7986,7987,72.0,10.0,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,9.0,23.0,4,16.0598366,108.2109052, Nguyễn Văn Linh,Vĩnh Trung,thanh khê,3.9605683501065694,0.0810399680563891,0.9281028169724692
7987,7987,7987,7987,7987,7988,12.8,100.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,3,16.0551547,108.2319754, Bằng Lăng 1,An Hải Tây,sơn trà,1.98429333224363,2.232316133727303,3.144595095951363
7988,7988,7988,7988,7988,7989,2.0,75.0,Không,Nhà mặt tiền,Không có,8.660254037844387,8.660254037844387,2,16.0551626,108.1541294, Hoàng Văn Thái,Hòa Khánh Nam,liên chiểu,10.053872228603742,6.174172552229531,5.198541543229363
7989,7989,7989,7989,7989,7990,1.92,90.0,Không,Nhà mặt tiền,Không có,9.486832980505138,9.486832980505138,2,16.0551626,108.1541294, Hoàng Văn Thái,Hòa Khánh Nam,liên chiểu,10.053872228603742,6.174172552229531,5.198541543229363
7990,7990,7990,7990,7990,7991,12.5,125.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,25.0,2,16.0578969,108.2434351, Nguyễn Văn Thoại,Phước Mỹ,sơn trà,0.8902881268147573,3.4076197650363413,4.363156585853074
7991,7991,7991,7991,7991,7992,5.5,85.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,7.5,11.5,3,16.0517207,108.2401221, Châu Thị Vĩnh Tế,Mỹ An,ngũ hành sơn,1.6599054092668464,3.171826157774691,4.053959031899559
7992,7992,7992,7992,7992,7993,11.5,88.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.3,17.0,3,16.0632776,108.2398685, Chính Hữu,Phước Mỹ,sơn trà,0.8409275303908963,3.046645851042433,4.036907463801208
7993,7993,7993,7993,7993,7994,4.6,106.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,3,16.0396364,108.1823111, Tôn Đản,Hòa Phát,cẩm lệ,7.519423617351306,3.842319294702445,2.920448375269768
7994,7994,7994,7994,7994,7995,1.85,75.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,8.660254037844387,8.660254037844387,1,16.0337583,108.1804652, Lê Trọng Tấn,Hòa Phát,cẩm lệ,7.962327069842559,4.39877296649509,3.5189097798855404
7995,7995,7995,7995,7995,7996,2.35,100.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,10.0,10.0,1,16.059592,108.1752817, Tôn Đức Thắng,Hòa Minh,liên chiểu,7.754842579758688,3.89061976293456,2.9419032130342884
7996,7996,7996,7996,7996,7997,3.99,70.0,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,8.366600265340756,8.366600265340756,3,16.0687479,108.1683392, Hoàng Thị Loan,Hòa Minh,liên chiểu,8.486054202752857,4.741117161049356,3.888249496734956
7997,7997,7997,7997,7997,7998,2.75,50.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,7.071067811865476,7.071067811865476,2,16.0711542,108.215614, Lê Duẩn,Thạch Thang,hải châu,3.4865461755655023,1.3404711080806837,2.073188806591856
7998,7998,7998,7998,7998,7999,3.85,83.0,Không,Nhà mặt tiền,Không có,6.0,13.833333333333334,2,16.0212756,108.2004817, Bùi Vịnh,Hòa Thọ Đông,cẩm lệ,6.975815789478457,4.412896672312063,3.984146342579829
7999,7999,7999,7999,7999,8000,3.5,70.0,Không,Nhà trong hẻm,Không có,5.0,14.0,2,16.0720556,108.1787232, Dũng Sĩ Thanh Khê,Thanh Khê Tây,thanh khê,7.40673918359789,3.779687431961192,3.0428607700637973
8000,8000,8000,8000,8000,8001,3.5,70.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,14.0,2,16.0138538,108.1958513, Cách Mạng Tháng 8,Hòa Thọ Đông,cẩm lệ,7.905836607919737,5.343723328342092,4.853666284353989
8001,8001,8001,8001,8001,8002,3.3,80.0,Không,Nhà trong hẻm,Không có,5.0,16.0,2,16.0138538,108.1958513, Cách Mạng Tháng 8,Hòa Thọ Đông,cẩm lệ,7.905836607919737,5.343723328342092,4.853666284353989
8002,8002,8002,8002,8002,8003,3.5,80.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,16.0,2,16.0805665,108.1556845, Trần Đình Tri,Hòa Minh,liên chiểu,9.980964538111506,6.41844779857066,5.6520064139921145
8003,8003,8003,8003,8003,8004,3.5,70.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,7.0,10.0,2,16.0594948,108.1680987, Tô Hiệu,Hòa Minh,liên chiểu,8.522179351130807,4.6592503019044695,3.707325096028703
8004,8004,8004,8004,8004,8005,3.5,60.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,6.0,10.0,2,16.0594948,108.1680987, Tô Hiệu,Hòa Minh,liên chiểu,8.522179351130807,4.6592503019044695,3.707325096028703
8005,8005,8005,8005,8005,8006,3.0,70.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,6.0,12.0,2,16.0791001,108.160536, Chúc Động,Hòa Minh,liên chiểu,9.44186253925328,5.875878743027409,5.117002004488231
8006,8006,8006,8006,8006,8007,5.0,100.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,2,16.0687479,108.1683392, Hoàng Thị Loan,Hòa Minh,liên chiểu,8.486054202752857,4.741117161049356,3.888249496734956
8007,8007,8007,8007,8007,8008,6.0,125.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,15.0,5.0,3,16.0720812,108.1687179, Nguyễn Xí,Hòa Minh,liên chiểu,8.472172912705219,4.793899280258693,3.987430701583933
8008,8008,8008,8008,8008,8009,5.8,85.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,20.0,3,16.0687479,108.1683392, Hoàng Thị Loan,Hòa Minh,liên chiểu,8.486054202752857,4.741117161049356,3.888249496734956
8009,8009,8009,8009,8009,8010,3.0,80.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,16.0,2,16.06214,108.17636, Nguyễn Như Hạnh,Hòa Minh,liên chiểu,7.623297230884605,3.785121722201558,2.8669706276523463
8010,8010,8010,8010,8010,8011,3.6,80.0,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,16.0,2,16.0112872,108.1999469, Bình Thái 4,Hòa Thọ Đông,cẩm lệ,7.818820155469203,5.497869512553364,5.090911388041361
8011,8011,8011,8011,8011,8012,10.5,90.0,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,18.0,3,16.0490814,108.2194306, Duy Tân,Hòa Thuận Đông,hải châu,3.480357239690016,1.4375325654049007,2.0072219405627982
8012,8012,8012,8012,8012,8013,3.0,80.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,16.0,2,16.064183,108.1706421, Bàu Năng 11,Hòa Minh,liên chiểu,8.229368413622806,4.415396920070525,3.512184524143417
8013,8013,8013,8013,8013,8014,3.3,100.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,2,16.0117393,108.1982179, Nguyễn Nhàn,Hòa Thọ Đông,cẩm lệ,7.903302811120536,5.494613663834648,5.055019746732804
8014,8014,8014,8014,8014,8015,3.5,90.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,18.0,2,16.0720556,108.1787232, Dũng Sĩ Thanh Khê,Thanh Khê Tây,thanh khê,7.40673918359789,3.779687431961192,3.0428607700637973
8015,8015,8015,8015,8015,8016,4.0,90.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,18.0,2,16.0815988,108.1580425, Hoà Minh 10,Hòa Minh,liên chiểu,9.753592042620058,6.227380540708251,5.4841159498204055
8016,8016,8016,8016,8016,8017,3.6,100.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,2,16.0085622,108.1993709, Phong Bắc 9,Hòa Thọ Đông,cẩm lệ,8.089150740078184,5.80553813206599,5.395668439531498
8017,8017,8017,8017,8017,8018,3.6,120.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,24.0,2,16.0085622,108.1993709, Phong Bắc 9,Hòa Thọ Đông,cẩm lệ,8.089150740078184,5.80553813206599,5.395668439531498
8018,8018,8018,8018,8018,8019,7.25,100.0,Không,Nhà mặt tiền,Không có,5.0,20.0,3,16.0187869,108.2481757, Đoàn Khuê,Khuê Mỹ,ngũ hành sơn,5.102189116456729,5.97899386440198,6.465648520292088
8019,8019,8019,8019,8019,8020,7.0,110.0,Không,Nhà mặt tiền,Không có,10.488088481701515,10.488088481701515,5,16.0187869,108.2481757, Đoàn Khuê,Khuê Mỹ,ngũ hành sơn,5.102189116456729,5.97899386440198,6.465648520292088
8020,8020,8020,8020,8020,8021,7.3,100.0,Không,Nhà mặt tiền,Không có,5.0,20.0,3,16.0187869,108.2481757, Đoàn Khuê,Khuê Mỹ,ngũ hành sơn,5.102189116456729,5.97899386440198,6.465648520292088
8021,8021,8021,8021,8021,8022,5.5,95.0,Không,Nhà mặt tiền,Không có,5.0,19.0,3,16.0217255,108.2443651, Nước Mặn 2,Khuê Mỹ,ngũ hành sơn,4.788698972701003,5.467141409055247,5.944619715252996
8022,8022,8022,8022,8022,8023,5.1,140.0,Không,Nhà mặt tiền,Không có,5.0,19.0,2,16.0250295,108.2426667, Tuy Lý Vương,Khuê Mỹ,ngũ hành sơn,4.441777476210199,5.070819138787029,5.568741616639584
8023,8023,8023,8023,8023,8024,6.25,100.0,Không,Nhà mặt tiền,Không có,5.0,20.0,2,16.027134,108.2438914, Mạc Cửu,Khuê Mỹ,ngũ hành sơn,4.1963560808327935,4.986936543760274,5.526763810250153
8024,8024,8024,8024,8024,8025,4.7,95.0,Không,Nhà mặt tiền,Không có,5.0,19.0,1,16.0250295,108.2426667, Tuy Lý Vương,Khuê Mỹ,ngũ hành sơn,4.441777476210199,5.070819138787029,5.568741616639584
8025,8025,8025,8025,8025,8026,6.0,100.0,Không,Nhà mặt tiền,Không có,10.0,10.0,4,16.0269236,108.241073, Mạc Thiên Tích,Khuê Mỹ,ngũ hành sơn,4.258112982230321,4.80072772085124,5.303820903574162
8026,8026,8026,8026,8026,8027,4.75,105.0,Không,Nhà mặt tiền,Không có,10.246950765959598,10.246950765959598,2,16.0347723,108.2437771, Mỹ Đa Tây 10,Khuê Mỹ,ngũ hành sơn,3.357166841218652,4.406084594858873,5.052068177198778
8027,8027,8027,8027,8027,8028,6.2,128.0,Không,Nhà mặt tiền,Không có,11.31370849898476,11.31370849898476,1,16.033374,108.2400131, Trần Hữu Độ,Khuê Mỹ,ngũ hành sơn,3.5795613922468803,4.205014523329584,4.788980777491342
