Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Latitude,Longitude,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng
"194,4 m²",60 tỷ,,,,,16.0549632,108.241842,9 m,,,,
155 m²,95 triệu/m²,,,Sổ đỏ.,,16.0332096,108.2526787,12 m,30 m,Đông,,
124 m²,"8,2 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0955270996795,108.244962586473,6 m,,,,4 tầng
"51,3 m²","5,25 tỷ",1 phòng,1 phòng,Đang chờ sổ,Cơ bản,16.05558967590332,108.22355651855469,,,Bắc,Nam,
114 m²,16 tỷ,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,21.0289486097874,105.852447225903,5 m,"10,5 m",,,3 tầng
"77,5 m²","4,7 tỷ",2 phòng,2 phòng,,,16.038877487182617,108.24740600585938,,,,,
131 m²,"5,1 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.079374313354492,108.22264862060547,,,,,
108 m²,"3,5 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9904342,108.2683252,5 m,"7,5 m",Đông - Nam,,
110 m²,13 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0525073,108.2342564,,"7,5 m",,,
75 m²,"7,5 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0563165415994,108.241243144759,,,,,2 tầng
100 m²,"6,75 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0734452655197,108.156125577905,5 m,"5,5 m",Đông - Bắc,Đông - Bắc,3 tầng
115 m²,"3,5 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9904342,108.2683252,5 m,"7,5 m",Đông - Nam,,
"157,5 m²","5,5 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9904342,108.2683252,7 m,"7,5 m",Bắc,,
60 m²,"9,7 tỷ",7 phòng,,Sổ đỏ/ Sổ hồng,Full nội thất.,16.0513008580098,108.244766928256,5 m,,,,4 tầng
115 m²,"3,5 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9904342,108.2683252,5 m,"7,5 m",Đông - Nam,,
"157,5 m²","5,5 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9904342,108.2683252,7 m,"7,5 m",Bắc,,
60 m²,"9,7 tỷ",7 phòng,,Sổ đỏ/ Sổ hồng,Full nội thất.,16.0513008580098,108.244766928256,5 m,,,,4 tầng
"144,2 m²","18,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0486870814262,108.238286524574,"6,2 m","10,5 m",Đông,,
75 m²,"5,7 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.086126404363,108.244992521282,10 m,"5,5 m",,,2 tầng
41 m²,"2,49 tỷ",,,,,16.0726429559146,108.181287284842,,,Đông - Bắc,,2 tầng
40 m²,"3,9 tỷ",4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0485715465619,108.186308185559,"4,5 m","7,5 m",,,3 tầng
100 m²,Thỏa thuận,,,,,15.982958,108.2334189,,"17,5 m",,,
270 m²,18 tỷ,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.029903411865234,108.24016571044922,10 m,"7,5 m",Tây - Nam,Tây,2 tầng
80 m²,"1,2 tỷ",2 phòng,,Sổ đỏ/ Sổ hồng,,15.9836017002671,108.252060973071,,,,,
60 m²,"1,2 tỷ",2 phòng,,,Cơ bản,15.9829746723865,108.251575006289,,,,,
50 m²,"3,35 tỷ",3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0649446632778,108.187292207585,,10 m,Tây - Bắc,Tây - Bắc,3 tầng
75 m²,"7,6 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0747186720124,108.240661609248,5 m,"5,5 m",,,4 tầng
"43,5 m²","4,4 tỷ",1 phòng,1 phòng,,,16.059795379638672,108.23047637939453,,,,,
120 m²,Thỏa thuận,5 phòng,,Sổ đỏ/ Sổ hồng,,16.033109664917,108.224235534668,,,,,4 tầng
100 m²,"3,9 tỷ",,,,,15.9991428431472,108.223789126626,5 m,,Tây - Bắc,,
100 m²,"8,5 tỷ",9 phòng,,Sổ đỏ/ Sổ hồng,,16.0444820008911,108.23853274807,5 m,"7,5 m",Đông,,
159 m²,"7,6 tỷ",,,Sổ đỏ/ Sổ hồng,,16.020612716674805,108.22982788085938,,,Đông - Nam,,
208 m²,9 tỷ,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0147769172066,108.255809319553,,,,,2 tầng
100 m²,"4,1 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9994096108607,108.223417077356,,,,,
80 m²,"5,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0808813111775,108.244444392065,,"5,5 m",Bắc,,
95 m²,"8,5 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.0421254,108.2109935,,"7,5 m",,,3 tầng
108 m²,"18,5 tỷ",8 phòng,5 phòng,,Không nội thất,16.0883827209473,108.228889465332,,,,,3 tầng
90 m²,"3,45 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0785956996468,108.160085390212,5 m,,Tây - Nam,,
110 m²,"5,8 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.0889980205338,108.2415046531,5 m,"7,5 m",Tây - Bắc,,3 tầng
84 m²,"5,8 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0497496,108.2407263,"8,5 m",,Tây - Bắc,,
80 m²,15 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.062282,108.219718,"4,2 m",,Đông,,3 tầng
120 m²,18 tỷ,,,Sổ đỏ/ Sổ hồng,,16.032082272248,108.218743036376,5 m,33 m,,,6 tầng
90 m²,"9,2 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0545971,108.2215831,"4,5 m",,,,
140 m²,18 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0430209,108.2215375,6 m,,,,3 tầng
276 m²,28 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0292061,108.2268973,,,Đông - Nam,,4 tầng
100 m²,"4,1 tỷ",,,Sổ đỏ/ Sổ hồng.,,21.0289486097874,105.852447225903,,,Tây - Bắc,,
100 m²,"4,4 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0177816498423,108.232462616823,,,Đông - Bắc,,
56 m²,"6,5 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,,16.0670115,108.2329434,4 m,"5,5 m",Bắc,,4 tầng
450 m²,"15,5 tỷ",3 phòng,3 phòng,Hợp đồng mua bán,Cơ bản,16.006965637207,108.265907287598,,,,,1 tầng
238 m²,"18,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0688393370642,108.150660359928,10 m,"10,5 m",Đông - Nam,,
200 m²,8 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0128564087115,108.219617291718,6 m,,Tây - Nam,,
145 m²,"4,15 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0183067321777,108.221748352051,"7,5 m","5,5 m",Tây - Bắc,,
100 m²,"4,4 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0177816498423,108.232462616823,,,Đông - Bắc,,
56 m²,"6,5 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,,16.0670115,108.2329434,4 m,"5,5 m",Bắc,,4 tầng
450 m²,"15,5 tỷ",3 phòng,3 phòng,Hợp đồng mua bán,Cơ bản,16.006965637207,108.265907287598,,,,,1 tầng
238 m²,"18,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0688393370642,108.150660359928,10 m,"10,5 m",Đông - Nam,,
200 m²,8 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0128564087115,108.219617291718,6 m,,Tây - Nam,,
145 m²,"4,15 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0183067321777,108.221748352051,"7,5 m","5,5 m",Tây - Bắc,,
"403,5 m²","8,9 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9880539378536,108.208989004683,"17,4 m",,,,
105 m²,"34,7 tỷ",5 phòng,6 phòng,,Cơ bản.,16.0607819,108.2168365,"4,5 m",,,,5 tầng
85 m²,"9,3 tỷ",5 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0745847545633,108.241080036435,5 m,"13,5 m",Nam,Nam,4 tầng
100 m²,"19,8 tỷ",21 phòng,23 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0361862,108.2200925,"8,3 m","5,5 m",Đông,Đông,7 tầng
79 m²,"5,55 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,16.069961547851562,108.24534606933594,,,Đông,Đông,
400 m²,24 tỷ,3 phòng,3 phòng,Hợp đồng mua bán,Đầy đủ,16.006966,108.26591,,,,,1 tầng
58 m²,"4,25 tỷ",1 phòng,1 phòng,,Không nội thất.,16.0883827209473,108.228889465332,,,,,
175 m²,"6,5 tỷ",8 phòng,8 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0297297,108.2456057,5 m,"7,5 m",,,1 tầng
190 m²,26 tỷ,15 phòng,17 phòng,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ đẹp,16.0793647,108.2336744,"8,5 m",,Tây,Tây,5 tầng
64 m²,"3,2 tỷ",4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.0585575090489,108.186737139058,10 m,5 m,Đông - Nam,Đông - Nam,3 tầng
100 m²,"3,6 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0018350487826,108.219786624222,5 m,7 m,Đông - Bắc,,
"33,4 m²","2,05 tỷ",1 phòng,1 phòng,,,16.088382720947266,108.22888946533203,,,,,
58 m²,"4,25 tỷ",1 phòng,1 phòng,,Không nội thất.,16.0883827209473,108.228889465332,,,,,
175 m²,"6,5 tỷ",8 phòng,8 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0297297,108.2456057,5 m,"7,5 m",,,1 tầng
190 m²,26 tỷ,15 phòng,17 phòng,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ đẹp,16.0793647,108.2336744,"8,5 m",,Tây,Tây,5 tầng
64 m²,"3,2 tỷ",4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.0585575090489,108.186737139058,10 m,5 m,Đông - Nam,Đông - Nam,3 tầng
100 m²,"3,6 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0018350487826,108.219786624222,5 m,7 m,Đông - Bắc,,
"33,4 m²","2,05 tỷ",1 phòng,1 phòng,,,16.088382720947266,108.22888946533203,,,,,
160 m²,32 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0525339604458,108.245727888095,8 m,"5,5 m",,,
75 m²,"2,25 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9903779785148,108.266972250501,33 m,15 m,Đông - Bắc,,
45 m²,Thỏa thuận,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0686168670654,108.244453430176,,,Tây - Nam,Tây - Nam,
"96,5 m²","4,3 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0393423,108.2401378,5 m,5 m,Đông,,
60 m²,Thỏa thuận,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0699615478516,108.245346069336,,,Đông - Nam,Đông - Nam,
85 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,,16.0497496,108.2407263,"8,5 m",,,,
45 m²,80 triệu/m²,1 phòng,1 phòng,,,15.992631912231445,108.26937103271484,,,,,
117 m²,"2,55 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9888739825783,108.206616871863,5 m,"5,5 m",Tây,,
"35,5 m²","1,85 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0874249843009,108.241520520313,,"1,5 m",Tây - Bắc,,
97 m²,"8,61 tỷ",3 phòng,2 phòng,Đang chờ sổ,Không nội thất,16.088382720947266,108.22888946533203,,,,,
142 m²,"12,8 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0591364,108.2400425,,"7,5 m",Đông - Bắc,,
300 m²,21 tỷ,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0258676236351,108.239510501995,15 m,"7,5 m",,,3 tầng
97 m²,"8,61 tỷ",3 phòng,2 phòng,Đang chờ sổ,Không nội thất,16.088382720947266,108.22888946533203,,,,,
142 m²,"12,8 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0591364,108.2400425,,"7,5 m",Đông - Bắc,,
300 m²,21 tỷ,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0258676236351,108.239510501995,15 m,"7,5 m",,,3 tầng
80 m²,"5,6 tỷ",4 phòng,,,,16.0819944529249,108.244986690054,5 m,,,,3 tầng
145 m²,"2,5 tỷ",3 phòng,3 phòng,Hợp đồng mua bán,Không nội thất,16.112425933468764,108.1228416977645,,"5,5 m",Tây - Bắc,Tây - Bắc,3 tầng
99 m²,"2,95 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9832637634289,108.248174645591,"5,5 m","7,5 m",Đông - Nam,,
215 m²,"11,9 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0547294,108.2409928,11 m,,,,1 tầng
210 m²,"8,1 triệu/m²",,,Sổ đỏ/ Sổ hồng,,15.9523004877704,108.10162840762,7 m,"7,5 m",Tây,,
87 m²,"4,48 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Không nội thất,16.0883827209473,108.228889465332,,,Đông - Nam,Đông - Nam,
100 m²,"3,3 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0657336,108.1695504,5 m,"10,5 m",,,
161 m²,"2,7 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0410641114159,108.183724361227,12 m,5 m,Bắc,,
205 m²,"7,2 tỷ",4 phòng,3 phòng,,,15.990304,108.2671142,,,,,3 tầng
200 m²,"8,2 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0110722640539,108.225386203128,10 m,7 m,Tây - Bắc,,
150 m²,Thỏa thuận,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0579914,108.2388428,"6,5 m",6 m,,,1 tầng
185 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,,16.0576304,108.2443058,10 m,"5,5 m",,,
528 m²,9 triệu/m²,,,Sổ đỏ/ Sổ hồng,,16.0487222841441,108.039322952448,22 m,"7,5 m",,,
800 m²,Thỏa thuận,20 phòng,21 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0551761570147,108.242023067508,,15 m,,,8 tầng
"127,7 m²","1,49 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0078793616529,108.151855048958,5 m,"5,5 m",Bắc,,
52 m²,Thỏa thuận,1 phòng,1 phòng,HĐMB,Cơ bản,16.0890197753906,108.228302001953,,,Đông - Bắc,Tây,
210 m²,"8,1 triệu/m²",,,Sổ đỏ/ Sổ hồng,,15.9523004877704,108.10162840762,7 m,"7,5 m",Tây,,
87 m²,"4,48 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,Không nội thất,16.0883827209473,108.228889465332,,,Đông - Nam,Đông - Nam,
100 m²,"3,3 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0657336,108.1695504,5 m,"10,5 m",,,
161 m²,"2,7 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0410641114159,108.183724361227,12 m,5 m,Bắc,,
205 m²,"7,2 tỷ",4 phòng,3 phòng,,,15.990304,108.2671142,,,,,3 tầng
200 m²,"8,2 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0110722640539,108.225386203128,10 m,7 m,Tây - Bắc,,
150 m²,Thỏa thuận,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0579914,108.2388428,"6,5 m",6 m,,,1 tầng
185 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,,16.0576304,108.2443058,10 m,"5,5 m",,,
528 m²,9 triệu/m²,,,Sổ đỏ/ Sổ hồng,,16.0487222841441,108.039322952448,22 m,"7,5 m",,,
800 m²,Thỏa thuận,20 phòng,21 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0551761570147,108.242023067508,,15 m,,,8 tầng
"127,7 m²","1,49 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0078793616529,108.151855048958,5 m,"5,5 m",Bắc,,
52 m²,Thỏa thuận,1 phòng,1 phòng,HĐMB,Cơ bản,16.0890197753906,108.228302001953,,,Đông - Bắc,Tây,
60 m²,"1,47 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.09237289428711,108.1265869140625,,,Đông - Bắc,Tây - Bắc,
100 m²,"7,3 tỷ",5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0684499059152,108.148972497609,5 m,"5,5 m",,,3 tầng
100 m²,"9,4 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0300708741803,108.220528217156,,"10,5 m",Tây - Nam,,4 tầng
127 m²,"1,4 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0184811751492,108.115334503528,,5 m,Bắc,,
75 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,,16.0749843,108.2406466,5 m,,,,
153 m²,22 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0505522,108.2459177,,"11,5 m",,,
100 m²,"3,68 tỷ",,,,,15.9963874000001,108.214210822229,5 m,"10,5 m",Bắc,,
528 m²,9 triệu/m²,,,Sổ đỏ/ Sổ hồng,,16.0487222841441,108.039322952448,22 m,"7,5 m",,,
800 m²,Thỏa thuận,20 phòng,21 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0551761570147,108.242023067508,,15 m,,,8 tầng
"127,7 m²","1,49 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0078793616529,108.151855048958,5 m,"5,5 m",Bắc,,
52 m²,Thỏa thuận,1 phòng,1 phòng,HĐMB,Cơ bản,16.0890197753906,108.228302001953,,,Đông - Bắc,Tây,
60 m²,"1,47 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.09237289428711,108.1265869140625,,,Đông - Bắc,Tây - Bắc,
100 m²,"7,3 tỷ",5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0684499059152,108.148972497609,5 m,"5,5 m",,,3 tầng
100 m²,"9,4 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0300708741803,108.220528217156,,"10,5 m",Tây - Nam,,4 tầng
127 m²,"1,4 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0184811751492,108.115334503528,,5 m,Bắc,,
75 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,,16.0749843,108.2406466,5 m,,,,
153 m²,22 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0505522,108.2459177,,"11,5 m",,,
100 m²,"3,68 tỷ",,,,,15.9963874000001,108.214210822229,5 m,"10,5 m",Bắc,,
95 m²,"9,6 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0576304,108.2443058,"5,3 m",5 m,,,3 tầng
160 m²,"19,99 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0514836,108.2439446,10 m,,,,
90 m²,Thỏa thuận,10 phòng,10 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0671719,108.2443389,5 m,,,,5 tầng
100 m²,3 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0470838550167,108.166211246495,5 m,"7,5 m",Tây - Bắc,,
100 m²,9 tỷ,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0594967,108.1858971,5 m,"10,5 m",Tây - Nam,Tây - Nam,3 tầng
78 m²,4 tỷ,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.0564365383222,108.16560346819,5 m,"5,5 m",Tây - Bắc,Tây - Bắc,3 tầng
"37,7 m²",Thỏa thuận,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ Giá bán full nội thất Luxury vật liệu cao cấp quốc tế chỉ cần xách vali vào ở ngay.,16.0760307312012,108.244514465332,,,Đông,Đông,
"102,5 m²","3,15 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9825098657517,108.272105496506,5 m,"7,5 m",Tây - Nam,,
78 m²,4 tỷ,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.0564365383222,108.16560346819,5 m,"5,5 m",Tây - Bắc,Tây - Bắc,3 tầng
"37,7 m²",Thỏa thuận,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ Giá bán full nội thất Luxury vật liệu cao cấp quốc tế chỉ cần xách vali vào ở ngay.,16.0760307312012,108.244514465332,,,Đông,Đông,
"102,5 m²","3,15 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9825098657517,108.272105496506,5 m,"7,5 m",Tây - Nam,,
"157,5 m²",Thỏa thuận,,,Sổ đỏ/ Sổ hồng,,16.0176852472497,108.257908831056,7 m,15 m,Tây - Nam,,
100 m²,4 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0148460918693,108.257087177552,5 m,5 m,Nam,,
145 m²,47 tỷ,,,,,16.0470273961454,108.249271911437,,,,,
100 m²,"2,85 tỷ",,,Sổ đỏ/ Sổ hồng.,,15.9828216288778,108.233473564264,5 m,"7,5 m",Đông,,
143 m²,"1,55 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9943851611215,108.238615229953,4 m,"3,5 m",,,
88 m²,"3,34 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0809493486405,108.155416953592,5 m,"5,5 m",Tây - Bắc,,
68 m²,"3,79 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,16.0597953796387,108.230476379395,,,,,
68 m²,Thỏa thuận,,,,,15.9832468032837,108.252090454102,,,,,
"181,6 m²",15 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.0828686,108.2328891,10 m,"15,5 m",Đông - Nam,,
65 m²,Thỏa thuận,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0760307312012,108.244514465332,,,Đông,,
70 m²,"9,7 tỷ",5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0490741114771,108.246809413315,"4,5 m","11,5 m",Đông,Đông,3 tầng
500 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,Không nội thất,16.088382720947266,108.22888946533203,,,,,
245 m²,"1,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0487222841441,108.039322952448,8 m,"5,5 m",Tây,,
180 m²,"14,5 tỷ",5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,,16.0563337224708,108.238788871972,6 m,"7,5 m",,,2 tầng
90 m²,"3,08 tỷ",,,,,15.9982170842562,108.266345070092,,,,,
50 m²,"2,6 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.088382720947266,108.22888946533203,,,,,
68 m²,"3,79 tỷ",2 phòng,2 phòng,Hợp đồng mua bán,,16.0597953796387,108.230476379395,,,,,
68 m²,Thỏa thuận,,,,,15.9832468032837,108.252090454102,,,,,
"181,6 m²",15 tỷ,,,Sổ đỏ/ Sổ hồng.,,16.0828686,108.2328891,10 m,"15,5 m",Đông - Nam,,
65 m²,Thỏa thuận,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0760307312012,108.244514465332,,,Đông,,
70 m²,"9,7 tỷ",5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0490741114771,108.246809413315,"4,5 m","11,5 m",Đông,Đông,3 tầng
500 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,Không nội thất,16.088382720947266,108.22888946533203,,,,,
245 m²,"1,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0487222841441,108.039322952448,8 m,"5,5 m",Tây,,
180 m²,"14,5 tỷ",5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,,16.0563337224708,108.238788871972,6 m,"7,5 m",,,2 tầng
90 m²,"3,08 tỷ",,,,,15.9982170842562,108.266345070092,,,,,
50 m²,"2,6 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.088382720947266,108.22888946533203,,,,,
75 m²,Thỏa thuận,2 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ.,16.0699615478516,108.245346069336,,,Bắc,Đông - Bắc,
67 m²,"3,85 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Không nội thất.,16.0997991887941,108.248059179244,,"5,5 m",Đông - Nam,,
73 m²,"6,2 tỷ",3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0387452657352,108.219258322672,"4,5 m","5,5 m",,,4 tầng
38 m²,"1,35 tỷ",1 phòng,1 phòng,,,16.00696563720703,108.26590728759766,,,,,
82 m²,"2,49 tỷ",3 phòng,1 phòng,Sổ đỏ/ Sổ hồng,,16.0769724728461,108.228999227495,,"1,5 m",Tây - Nam,,
"181,6 m²",15 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0828137201979,108.233283531771,10 m,"15,5 m",Đông - Nam,,
34 m²,70 triệu/m²,,,Pháp lý: Sổ đỏ lâu dài.,,15.992631912231445,108.26937103271484,,,,,
104 m²,"13,4 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0828716188266,108.232940000906,"6,2 m",15 m,Tây - Bắc,,
90 m²,"5,3 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9867802010922,108.269280868796,5 m,15 m,Tây - Bắc,,
38 m²,"1,35 tỷ",1 phòng,1 phòng,,,16.00696563720703,108.26590728759766,,,,,
82 m²,"2,49 tỷ",3 phòng,1 phòng,Sổ đỏ/ Sổ hồng,,16.0769724728461,108.228999227495,,"1,5 m",Tây - Nam,,
"181,6 m²",15 tỷ,,,Sổ đỏ/ Sổ hồng,,16.0828137201979,108.233283531771,10 m,"15,5 m",Đông - Nam,,
34 m²,70 triệu/m²,,,Pháp lý: Sổ đỏ lâu dài.,,15.992631912231445,108.26937103271484,,,,,
104 m²,"13,4 tỷ",,,Sổ đỏ/ Sổ hồng.,,16.0828716188266,108.232940000906,"6,2 m",15 m,Tây - Bắc,,
90 m²,"5,3 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9867802010922,108.269280868796,5 m,15 m,Tây - Bắc,,
122 m²,"14,5 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0791458,108.2143411,5 m,30 m,Tây - Nam,,
159 m²,"8,6 tỷ",,,Sổ đỏ/ Sổ hồng,,16.0624966,108.1723721,8 m,15 m,Đông - Bắc,,
122 m²,"6,6 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9829578399658,108.233421325684,,"7,5 m",Đông - Nam,,
122 m²,"6,6 tỷ",,,Sổ đỏ/ Sổ hồng,,15.9875790185005,108.235968561491,,"7,5 m",Đông - Nam,,
"50,1 m²","3,7 tỷ",1 phòng,,Hợp đồng mua bán,,16.05078125,108.23290252685547,,,,,
139 m²,"3,8 tỷ",,,,,15.9864874346833,108.267599955372,,"5,5 m",Bắc,,
120 m²,16 tỷ,6 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0389418689349,108.21802188127,5 m,"10,5 m",,,3 tầng
2.867 m²,660 tỷ,,,,,16.0574731,108.2465536,43 m,30 m,,,
